Year,Month,TMax,TMin,Frost,Rainfall,Sunshine,Status
1914,1,5.2,0.7,N/A,52.0,N/A,Confirmed
1914,2,9.2,3.5,N/A,28.0,N/A,Confirmed
1914,3,N/A,N/A,N/A,N/A,N/A,Confirmed
1914,4,12.9,5.3,N/A,18.0,N/A,Confirmed
1914,5,13.7,7.2,N/A,38.0,N/A,Confirmed
1914,6,16.2,10.4,N/A,38.0,N/A,Confirmed
1914,7,19.8,13.0,N/A,53.0,N/A,Confirmed
1914,8,20.3,13.7,N/A,17.0,N/A,Confirmed
1914,9,17.7,11.4,N/A,29.0,N/A,Confirmed
1914,10,14.1,9.1,N/A,45.0,N/A,Confirmed
1914,11,9.9,5.0,N/A,80.0,N/A,Confirmed
1914,12,8.2,3.3,N/A,141.0,N/A,Confirmed
1915,1,6.3,2.3,N/A,75.0,N/A,Confirmed
1915,2,7.3,2.3,N/A,64.0,N/A,Confirmed
1915,3,8.3,2.3,N/A,43.0,N/A,Confirmed
1915,4,10.4,4.1,N/A,25.0,N/A,Confirmed
1915,5,12.4,6.9,N/A,50.0,N/A,Confirmed
1915,6,16.2,10.3,N/A,39.0,N/A,Confirmed
1915,7,19.0,12.0,N/A,123.0,N/A,Confirmed
1915,8,18.9,12.3,N/A,29.0,N/A,Confirmed
1915,9,17.7,11.7,N/A,62.0,N/A,Confirmed
1915,10,12.9,8.4,N/A,67.0,N/A,Confirmed
1915,11,7.9,2.6,N/A,69.0,N/A,Confirmed
1915,12,8.2,3.5,N/A,91.0,N/A,Confirmed
1916,1,9.4,4.3,N/A,36.0,N/A,Confirmed
1916,2,6.9,1.3,N/A,92.0,N/A,Confirmed
1916,3,6.5,1.7,N/A,69.0,N/A,Confirmed
1916,4,11.0,4.6,N/A,45.0,N/A,Confirmed
1916,5,14.4,8.5,N/A,38.0,N/A,Confirmed
1916,6,14.8,8.6,N/A,88.0,N/A,Confirmed
1916,7,17.3,11.5,N/A,20.0,N/A,Confirmed
1916,8,19.0,12.7,N/A,75.0,N/A,Confirmed
1916,9,16.2,10.6,N/A,31.0,N/A,Confirmed
1916,10,N/A,N/A,N/A,N/A,N/A,Confirmed
1916,11,N/A,N/A,N/A,N/A,N/A,Confirmed
1916,12,6.3,1.3,N/A,75.0,N/A,Confirmed
1917,1,4.2,0.6,N/A,52.0,N/A,Confirmed
1917,2,3.8,-0.8,N/A,19.0,N/A,Confirmed
1917,3,5.7,-0.2,N/A,51.0,N/A,Confirmed
1917,4,7.8,1.4,N/A,67.0,N/A,Confirmed
1917,5,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,6,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,7,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,8,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,9,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,10,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,11,N/A,N/A,N/A,N/A,N/A,Confirmed
1917,12,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,1,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,2,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,3,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,4,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,5,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,6,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,7,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,8,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,9,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,10,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,11,N/A,N/A,N/A,N/A,N/A,Confirmed
1919,12,7.4,2.3,N/A,80.0,N/A,Confirmed
1920,1,7.8,2.3,N/A,52.0,N/A,Confirmed
1920,2,8.9,3.7,N/A,9.0,N/A,Confirmed
1920,3,10.6,3.9,N/A,22.0,N/A,Confirmed
1920,4,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,5,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,6,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,7,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,8,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,9,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,10,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,11,N/A,N/A,N/A,N/A,N/A,Confirmed
1920,12,N/A,N/A,N/A,N/A,N/A,Confirmed
1921,1,N/A,N/A,N/A,N/A,N/A,Confirmed
1921,2,N/A,N/A,N/A,N/A,N/A,Confirmed
1921,3,11.3,4.0,N/A,20.0,163.0,Confirmed
1921,4,N/A,N/A,N/A,N/A,225.0,Confirmed
1921,5,14.2,8.1,N/A,25.0,269.0,Confirmed
1921,6,16.2,10.6,N/A,15.0,194.0,Confirmed
1921,7,20.7,13.6,N/A,11.0,275.0,Confirmed
1921,8,20.6,13.4,N/A,47.0,207.0,Confirmed
1921,9,19.1,11.7,N/A,36.0,176.0,Confirmed
1921,10,17.1,10.2,N/A,25.0,145.0,Confirmed
1921,11,8.2,3.2,N/A,70.0,84.0,Confirmed
1921,12,8.9,3.8,N/A,48.0,43.0,Confirmed
1922,1,5.0,1.3,N/A,113.0,34.0,Confirmed
1922,2,6.9,1.9,N/A,53.0,104.0,Confirmed
1922,3,7.2,2.6,N/A,44.0,108.0,Confirmed
1922,4,8.9,2.9,N/A,58.0,195.0,Confirmed
1922,5,16.3,8.2,N/A,20.0,289.0,Confirmed
1922,6,17.0,10.4,N/A,39.0,242.0,Confirmed
1922,7,17.4,11.3,N/A,89.0,162.0,Confirmed
1922,8,18.0,10.9,N/A,27.0,181.0,Confirmed
1922,9,16.0,10.2,N/A,63.0,178.0,Confirmed
1922,10,12.4,7.9,N/A,36.0,138.0,Confirmed
1922,11,8.3,3.4,N/A,47.0,68.0,Confirmed
1922,12,7.5,3.7,N/A,45.0,48.0,Confirmed
1923,1,7.1,2.3,N/A,40.0,72.1,Confirmed
1923,2,7.4,3.8,N/A,85.0,62.8,Confirmed
1923,3,8.6,4.2,N/A,30.0,132.6,Confirmed
1923,4,10.3,5.3,N/A,23.0,164.7,Confirmed
1923,5,13.4,6.6,N/A,35.0,158.7,Confirmed
1923,6,15.2,8.3,N/A,19.0,147.8,Confirmed
1923,7,21.1,14.1,N/A,33.0,218.4,Confirmed
1923,8,20.1,12.1,N/A,77.0,251.1,Confirmed
1923,9,17.4,9.2,N/A,30.0,195.4,Confirmed
1923,10,13.4,7.0,N/A,82.0,88.3,Confirmed
1923,11,6.9,1.8,N/A,79.0,108.0,Confirmed
1923,12,4.8,0.9,N/A,81.0,47.3,Confirmed
1924,1,5.4,2.0,N/A,47.0,63.2,Confirmed
1924,2,4.6,0.7,N/A,40.0,54.9,Confirmed
1924,3,6.9,1.1,N/A,11.0,186.8,Confirmed
1924,4,10.1,3.8,N/A,51.0,145.8,Confirmed
1924,5,14.8,8.2,N/A,87.0,189.6,Confirmed
1924,6,17.3,10.9,N/A,51.0,194.2,Confirmed
1924,7,19.6,12.3,N/A,65.0,236.4,Confirmed
1924,8,18.9,11.4,N/A,70.0,190.6,Confirmed
1924,9,17.4,11.7,N/A,65.0,127.4,Confirmed
1924,10,14.2,9.3,N/A,101.0,116.4,Confirmed
1924,11,9.6,5.8,N/A,36.0,50.6,Confirmed
1924,12,8.1,4.5,N/A,59.0,54.0,Confirmed
1925,1,7.7,3.2,N/A,22.0,59.5,Confirmed
1925,2,8.4,2.6,N/A,50.0,92.4,Confirmed
1925,3,7.3,2.1,N/A,41.0,104.8,Confirmed
1925,4,10.9,4.6,N/A,56.0,155.6,Confirmed
1925,5,15.3,8.8,N/A,51.0,261.4,Confirmed
1925,6,16.7,10.6,N/A,17.0,242.3,Confirmed
1925,7,19.8,13.3,N/A,55.0,241.4,Confirmed
1925,8,19.9,13.1,N/A,52.0,175.7,Confirmed
1925,9,15.3,9.1,N/A,69.0,133.0,Confirmed
1925,10,14.1,8.2,N/A,46.0,115.7,Confirmed
1925,11,7.8,3.8,N/A,112.0,90.5,Confirmed
1925,12,5.4,1.2,N/A,56.0,74.6,Confirmed
1926,1,6.5,1.4,N/A,59.0,60.8,Confirmed
1926,2,8.8,4.3,N/A,46.0,49.5,Confirmed
1926,3,9.5,3.6,N/A,7.0,147.3,Confirmed
1926,4,12.0,6.2,N/A,68.0,136.4,Confirmed
1926,5,13.1,7.2,N/A,33.0,242.3,Confirmed
1926,6,16.7,10.2,N/A,86.0,183.8,Confirmed
1926,7,18.8,13.0,N/A,51.0,219.5,Confirmed
1926,8,20.4,13.4,N/A,37.0,222.6,Confirmed
1926,9,19.0,11.9,N/A,20.0,140.2,Confirmed
1926,10,12.4,6.5,N/A,62.0,123.0,Confirmed
1926,11,9.6,5.2,N/A,72.0,39.0,Confirmed
1926,12,6.6,2.1,N/A,18.0,64.1,Confirmed
1927,1,7.0,1.6,N/A,37.0,64.6,Confirmed
1927,2,7.1,1.6,N/A,49.0,72.4,Confirmed
1927,3,10.5,4.5,N/A,43.0,144.3,Confirmed
1927,4,12.6,5.0,N/A,40.0,171.4,Confirmed
1927,5,13.5,6.9,N/A,15.0,205.7,Confirmed
1927,6,16.1,9.4,N/A,93.0,175.3,Confirmed
1927,7,18.5,12.5,N/A,53.0,167.5,Confirmed
1927,8,19.8,13.3,N/A,81.0,211.5,Confirmed
1927,9,16.8,10.4,N/A,123.0,127.3,Confirmed
1927,10,14.0,8.0,N/A,54.0,119.9,Confirmed
1927,11,9.2,3.9,N/A,102.0,54.7,Confirmed
1927,12,4.4,1.6,N/A,63.0,30.5,Confirmed
1928,1,7.8,1.9,N/A,75.0,61.7,Confirmed
1928,2,8.4,2.7,N/A,26.0,103.4,Confirmed
1928,3,8.0,3.2,N/A,34.0,109.6,Confirmed
1928,4,10.4,4.7,N/A,32.0,162.8,Confirmed
1928,5,12.1,7.3,N/A,44.0,177.8,Confirmed
1928,6,17.8,9.7,N/A,42.0,216.7,Confirmed
1928,7,22.1,12.8,N/A,51.0,259.9,Confirmed
1928,8,20.2,12.7,N/A,48.0,206.0,Confirmed
1928,9,18.0,10.7,N/A,23.0,228.6,Confirmed
1928,10,14.4,8.3,N/A,43.0,124.5,Confirmed
1928,11,11.1,5.6,N/A,70.0,69.9,Confirmed
1928,12,6.7,1.8,N/A,72.0,58.5,Confirmed
1929,1,3.6,0.0,N/A,35.0,40.9,Confirmed
1929,2,1.9,-2.3,N/A,14.0,57.1,Confirmed
1929,3,8.9,1.2,N/A,1.0,170.1,Confirmed
1929,4,8.9,2.8,N/A,31.0,157.2,Confirmed
1929,5,12.9,6.8,N/A,19.0,225.2,Confirmed
1929,6,16.9,10.2,N/A,15.0,185.7,Confirmed
1929,7,19.8,12.6,N/A,61.0,261.4,Confirmed
1929,8,20.4,12.8,N/A,33.0,208.7,Confirmed
1929,9,20.3,13.2,N/A,5.0,216.4,Confirmed
1929,10,14.2,6.7,N/A,65.0,145.3,Confirmed
1929,11,10.0,4.3,N/A,84.0,69.4,Confirmed
1929,12,8.6,3.5,N/A,111.0,71.4,Confirmed
1930,1,8.3,3.7,N/A,42.0,65.0,Confirmed
1930,2,5.3,1.8,N/A,24.0,83.2,Confirmed
1930,3,8.7,2.1,N/A,27.0,156.1,Confirmed
1930,4,10.5,4.7,N/A,41.0,153.9,Confirmed
1930,5,14.1,7.4,N/A,64.0,208.1,Confirmed
1930,6,18.9,11.4,N/A,25.0,246.0,Confirmed
1930,7,19.3,12.1,N/A,86.0,184.6,Confirmed
1930,8,20.2,12.2,N/A,66.0,238.5,Confirmed
1930,9,17.2,11.4,N/A,133.0,138.4,Confirmed
1930,10,14.2,7.6,N/A,21.0,163.0,Confirmed
1930,11,9.8,3.2,N/A,93.0,81.9,Confirmed
1930,12,6.9,1.7,N/A,51.0,54.5,Confirmed
1931,1,5.5,0.7,10,50.2,N/A,Confirmed
1931,2,5.8,0.8,8,69.8,69.0,Confirmed
1931,3,6.0,0.6,12,12.2,N/A,Confirmed
1931,4,10.5,4.4,0,70.6,150.8,Confirmed
1931,5,14.9,7.8,0,84.5,201.8,Confirmed
1931,6,17.9,10.8,0,30.0,213.8,Confirmed
1931,7,19.1,12.2,0,102.5,175.0,Confirmed
1931,8,17.4,11.6,0,67.2,N/A,Confirmed
1931,9,15.2,8.5,0,59.3,122.9,Confirmed
1931,10,12.7,6.0,3,29.4,127.2,Confirmed
1931,11,10.7,6.4,0,56.3,N/A,Confirmed
1931,12,7.0,2.7,5,37.1,38.5,Confirmed
1932,1,8.3,2.8,6,21.6,N/A,Confirmed
1932,2,5.9,1.4,5,15.1,N/A,Confirmed
1932,3,6.9,1.5,11,34.2,132.0,Confirmed
1932,4,10.2,3.6,0,61.3,N/A,Confirmed
1932,5,13.3,7.0,0,69.3,125.9,Confirmed
1932,6,16.9,9.6,0,10.3,189.2,Confirmed
1932,7,20.5,12.9,0,94.9,148.4,Confirmed
1932,8,21.6,14.2,0,55.6,174.1,Confirmed
1932,9,18.5,10.8,0,44.6,115.6,Confirmed
1932,10,12.8,6.2,0,93.9,N/A,Confirmed
1932,11,9.3,5.0,0,39.6,49.9,Confirmed
1932,12,7.6,3.3,3,17.7,N/A,Confirmed
1933,1,5.2,0.8,13,22.5,74.6,Confirmed
1933,2,7.1,1.2,10,41.0,84.3,Confirmed
1933,3,10.7,3.2,3,35.6,N/A,Confirmed
1933,4,13.3,4.8,3,24.4,164.4,Confirmed
1933,5,14.0,7.5,0,40.6,N/A,Confirmed
1933,6,18.0,10.4,0,62.1,227.5,Confirmed
1933,7,22.2,13.0,0,23.7,260.4,Confirmed
1933,8,23.0,13.7,0,25.9,246.0,Confirmed
1933,9,19.6,12.9,0,84.6,191.2,Confirmed
1933,10,14.6,8.3,0,93.0,115.8,Confirmed
1933,11,9.0,4.9,0,88.6,N/A,Confirmed
1933,12,4.0,0.3,12,17.3,49.5,Confirmed
1934,1,7.0,2.1,3,32.6,69.8,Confirmed
1934,2,7.5,0.4,10,10.4,N/A,Confirmed
1934,3,7.9,1.7,4,40.1,132.3,Confirmed
1934,4,10.9,4.7,2,50.0,N/A,Confirmed
1934,5,15.2,6.9,0,31.1,204.4,Confirmed
1934,6,17.8,10.7,0,39.5,214.3,Confirmed
1934,7,21.0,12.8,0,44.2,280.6,Confirmed
1934,8,20.8,12.2,0,43.1,215.7,Confirmed
1934,9,19.5,11.3,0,42.8,202.6,Confirmed
1934,10,14.8,7.7,1,37.9,107.4,Confirmed
1934,11,9.8,3.9,4,36.9,56.6,Confirmed
1934,12,10.3,6.5,0,76.5,N/A,Confirmed
1935,1,6.7,2.7,5,63.7,54.9,Confirmed
1935,2,8.6,3.0,2,42.9,57.6,Confirmed
1935,3,9.8,2.8,6,17.4,N/A,Confirmed
1935,4,11.2,4.8,2,53.4,138.7,Confirmed
1935,5,12.9,6.4,1,33.6,265.7,Confirmed
1935,6,18.8,11.2,0,51.0,230.6,Confirmed
1935,7,21.9,12.7,0,22.1,313.8,Confirmed
1935,8,21.9,12.6,0,61.5,235.3,Confirmed
1935,9,18.7,10.8,0,91.3,182.6,Confirmed
1935,10,14.0,6.8,1,58.3,132.8,Confirmed
1935,11,10.5,5.7,2,78.1,N/A,Confirmed
1935,12,5.1,0.8,14,47.7,54.9,Confirmed
1936,1,7.1,1.6,8,67.5,N/A,Confirmed
1936,2,5.5,0.7,10,68.7,N/A,Confirmed
1936,3,8.8,3.7,2,10.5,92.8,Confirmed
1936,4,10.0,3.3,4,30.4,170.3,Confirmed
1936,5,13.4,7.6,0,18.8,163.6,Confirmed
1936,6,18.2,10.7,0,60.6,240.3,Confirmed
1936,7,19.9,12.2,0,86.9,176.9,Confirmed
1936,8,20.7,12.3,0,26.0,185.2,Confirmed
1936,9,18.8,12.2,0,60.9,148.5,Confirmed
1936,10,13.0,6.6,0,57.8,N/A,Confirmed
1936,11,9.6,3.8,1,68.6,N/A,Confirmed
1936,12,7.8,2.1,5,37.0,N/A,Confirmed
1937,1,7.4,2.4,5,104.8,60.1,Confirmed
1937,2,8.2,2.6,3,67.7,76.9,Confirmed
1937,3,6.9,1.1,7,51.0,N/A,Confirmed
1937,4,10.4,5.4,0,43.5,66.8,Confirmed
1937,5,15.3,8.4,0,59.8,184.8,Confirmed
1937,6,19.0,9.8,0,16.7,206.9,Confirmed
1937,7,20.1,12.8,0,42.4,138.3,Confirmed
1937,8,20.5,13.4,0,11.2,191.1,Confirmed
1937,9,19.1,11.0,0,55.1,156.4,Confirmed
1937,10,15.1,9.0,0,44.4,88.0,Confirmed
1937,11,9.4,3.8,4,37.2,48.9,Confirmed
1937,12,6.1,1.1,10,101.7,32.9,Confirmed
1938,1,8.0,2.4,2,48.5,50.3,Confirmed
1938,2,7.1,2.5,0,19.4,87.5,Confirmed
1938,3,14.0,4.5,0,14.1,179.7,Confirmed
1938,4,11.6,3.7,3,20.9,170.2,Confirmed
1938,5,13.9,7.2,0,49.2,180.7,Confirmed
1938,6,19.4,10.8,0,22.8,222.0,Confirmed
1938,7,19.7,11.8,0,40.0,187.1,Confirmed
1938,8,20.9,13.3,0,13.4,193.7,Confirmed
1938,9,18.5,11.7,0,66.1,140.7,Confirmed
1938,10,14.2,6.9,1,65.7,134.4,Confirmed
1938,11,12.1,6.4,0,62.9,66.2,Confirmed
1938,12,6.0,1.7,10,53.4,N/A,Confirmed
1939,1,7.0,2.2,7,121.5,48.5,Confirmed
1939,2,8.7,2.3,3,23.7,112.6,Confirmed
1939,3,7.9,2.7,1,50.5,N/A,Confirmed
1939,4,12.9,5.2,0,62.5,192.3,Confirmed
1939,5,13.6,6.8,0,15.6,N/A,Confirmed
1939,6,17.2,9.8,0,31.8,234.5,Confirmed
1939,7,19.9,12.4,0,57.7,186.1,Confirmed
1939,8,20.1,13.1,0,99.1,202.3,Confirmed
1939,9,18.6,12.8,0,39.4,150.6,Confirmed
1939,10,12.2,7.3,0,163.9,102.8,Confirmed
1939,11,11.4,6.0,0,109.4,N/A,Confirmed
1939,12,5.7,1.1,10,56.3,45.3,Confirmed
1940,1,2.2,-2.4,23,51.8,N/A,Confirmed
1940,2,3.9,-1.0,14,32.7,N/A,Confirmed
1940,3,9.2,2.0,8,60.5,126.4,Confirmed
1940,4,11.5,4.6,0,33.8,94.8,Confirmed
1940,5,15.3,7.0,0,1.4,265.0,Confirmed
1940,6,19.4,11.1,0,13.4,N/A,Confirmed
1940,7,20.2,11.0,0,157.6,211.3,Confirmed
1940,8,20.5,10.8,0,19.1,N/A,Confirmed
1940,9,18.2,9.0,0,27.7,170.1,Confirmed
1940,10,13.9,7.6,0,37.8,N/A,Confirmed
1940,11,10.4,4.4,1,136.7,88.1,Confirmed
1940,12,6.6,1.3,4,46.4,N/A,Confirmed
1941,1,2.6,-1.3,18,64.4,42.0,Confirmed
1941,2,5.7,0.2,13,50.8,57.2,Confirmed
1941,3,9.1,1.9,2,55.6,N/A,Confirmed
1941,4,10.0,3.7,1,26.2,141.3,Confirmed
1941,5,13.3,6.0,1,51.7,N/A,Confirmed
1941,6,18.6,10.1,0,10.7,N/A,Confirmed
1941,7,22.3,13.5,0,32.0,248.1,Confirmed
1941,8,19.4,11.0,0,108.4,157.2,Confirmed
1941,9,18.0,11.1,0,11.5,N/A,Confirmed
1941,10,13.8,7.2,0,67.9,N/A,Confirmed
1941,11,9.3,4.0,3,62.8,N/A,Confirmed
1941,12,7.8,1.8,12,31.2,N/A,Confirmed
1942,1,2.7,-2.1,25,83.0,N/A,Confirmed
1942,2,1.8,-1.9,25,24.5,N/A,Confirmed
1942,3,5.8,0.5,10,61.3,103.9,Confirmed
1942,4,11.4,4.9,0,11.8,239.1,Confirmed
1942,5,15.3,7.0,0,27.5,187.4,Confirmed
1942,6,18.2,9.1,0,30.1,224.9,Confirmed
1942,7,19.8,12.2,0,105.0,N/A,Confirmed
1942,8,21.1,13.4,0,31.9,165.0,Confirmed
1942,9,19.1,11.0,0,36.5,133.4,Confirmed
1942,10,15.4,8.1,0,115.5,N/A,Confirmed
1942,11,9.2,3.6,1,92.0,44.7,Confirmed
1942,12,8.3,3.5,6,61.4,N/A,Confirmed
1943,1,6.8,2.3,5,98.6,55.6,Confirmed
1943,2,9.0,1.9,3,15.8,102.0,Confirmed
1943,3,10.3,2.2,6,7.3,N/A,Confirmed
1943,4,16.1,6.6,0,18.3,173.5,Confirmed
1943,5,16.2,7.9,0,29.6,286.1,Confirmed
